,SKN load,MSR load,ATG load,GLP load,DMA load,MTQ load,LCA load,SVG load,GRD load,BRB load
8301,32.41,1.92,52.12,238.3,15.2,216.5,56.7,21.7,31.5,145.0
8302,30.89,1.85,49.68,227.9,14.3,205.2,52.8,20.4,29.9,134.2
8303,28.94,1.7,45.71,211.2,13.2,190.8,49.8,19.0,27.3,125.3
8304,26.69,1.6,42.48,197.1,12.4,177.9,46.0,17.6,26.0,116.3
8305,26.8,1.62,42.89,196.9,12.7,180.9,46.7,18.0,26.4,120.0
8306,27.9,1.65,44.33,204.8,13.0,184.1,47.8,18.3,26.8,122.8
8307,27.5,1.65,44.46,201.8,13.1,184.2,47.4,18.7,26.6,122.4
8308,28.21,1.69,45.35,207.2,13.2,189.2,48.8,18.9,27.2,125.1
8309,31.01,1.89,50.16,227.5,14.4,207.0,54.3,20.5,29.7,134.8
8310,33.41,2.03,52.91,243.9,15.7,223.8,57.5,22.1,32.2,149.5
8311,35.93,2.16,56.31,259.8,16.8,238.0,62.1,23.8,34.8,157.6
8312,35.63,2.12,55.71,256.1,16.4,235.3,61.5,23.3,33.9,155.4
8313,35.88,2.13,57.74,263.3,16.5,237.2,62.4,24.0,34.1,155.0
8314,36.12,2.13,57.81,262.3,16.9,239.2,62.3,23.7,34.7,158.2
8315,36.59,2.24,58.64,275.0,17.4,246.6,63.2,24.6,35.4,160.5
8316,36.86,2.23,60.18,270.4,17.1,247.1,63.4,25.0,35.9,161.6
8317,37.08,2.18,58.71,271.8,17.2,245.1,63.4,24.8,35.4,162.8
8318,35.86,2.15,57.22,265.7,16.8,238.7,61.4,23.9,34.3,156.3
8319,35.47,2.14,57.07,257.9,16.5,234.6,61.0,23.3,33.9,154.2
8320,33.14,1.94,52.4,236.8,15.3,218.3,57.5,21.6,32.0,144.1
8321,30.76,1.85,49.44,224.9,14.3,206.0,53.9,20.6,30.3,135.3
8322,32.84,2.01,53.17,247.7,15.5,222.3,57.6,22.2,32.1,148.5
8323,32.03,1.97,51.64,239.3,15.1,216.3,55.8,21.9,31.7,143.9
8324,31.2,1.86,48.9,224.2,14.2,205.1,52.8,20.4,30.2,135.4
8325,28.74,1.74,46.79,215.5,13.5,194.0,50.3,19.7,27.8,128.6
8326,27.39,1.64,44.2,205.0,13.1,184.5,48.2,18.5,26.7,123.0
8327,26.15,1.57,42.03,192.9,12.3,176.0,45.3,17.8,25.3,117.3
8328,26.4,1.59,41.65,196.0,12.3,176.0,46.1,17.6,25.7,117.9
8329,25.37,1.52,40.17,186.7,11.8,167.8,43.2,16.9,24.4,110.4
8330,24.87,1.47,39.1,178.0,11.4,164.2,42.1,16.4,23.5,106.7
8331,24.57,1.48,38.86,176.3,11.3,162.4,41.7,16.0,23.9,106.9
8332,26.2,1.58,42.21,195.5,12.4,175.4,45.8,17.3,25.2,114.2
8333,30.11,1.81,48.13,219.0,13.8,198.6,52.1,20.1,28.7,130.9
8334,32.29,1.96,51.16,237.9,15.3,215.1,55.2,21.2,31.0,144.0
8335,34.75,2.06,55.07,254.9,16.2,229.1,60.4,22.9,33.5,153.4
8336,37.32,2.24,58.95,275.9,17.2,247.1,64.6,24.9,35.6,163.1
8337,38.22,2.27,60.65,282.9,17.8,253.5,66.0,25.6,36.2,167.7
8338,37.85,2.28,61.55,278.1,17.9,253.4,65.0,25.3,36.3,167.6
8339,35.64,2.15,57.25,260.1,16.3,235.2,60.8,23.6,34.2,157.0
8340,33.6,2.01,53.52,247.0,16.0,225.9,58.2,22.8,33.0,150.6
8341,33.27,2.01,52.64,242.3,15.5,221.3,56.9,21.9,31.9,147.7
8342,33.26,1.96,52.12,244.8,15.3,219.8,57.2,22.1,31.4,145.1
8343,32.13,1.87,50.7,231.9,14.7,211.1,55.0,21.0,30.6,139.2
8344,30.84,1.82,48.2,226.1,14.2,202.7,53.1,20.2,29.6,135.3
8345,30.3,1.85,48.96,222.2,14.4,204.6,53.9,20.2,29.8,135.2
8346,35.76,2.14,56.98,261.9,16.9,238.0,61.5,23.6,34.1,157.2
8347,34.88,2.15,57.28,256.2,16.4,235.9,61.9,23.3,34.2,154.2
8348,33.42,2.0,53.5,242.7,15.7,223.7,57.9,22.5,32.8,147.2
8349,31.64,1.88,50.17,232.3,14.7,209.6,53.9,21.1,30.7,139.4
8350,29.91,1.8,48.23,218.7,14.1,199.1,52.2,19.9,29.0,131.1
8351,27.79,1.69,45.2,206.8,13.2,185.8,47.7,18.6,27.0,123.5
8352,26.29,1.58,41.57,191.6,12.0,173.9,45.6,17.4,25.2,114.4
8353,25.15,1.5,40.38,180.3,11.7,166.0,43.4,16.4,24.3,109.7
8354,24.14,1.44,38.46,179.2,11.1,161.1,42.2,16.3,23.1,107.6
8355,23.79,1.43,38.46,176.2,11.1,158.7,41.8,16.0,22.8,104.3
8356,23.68,1.44,38.55,172.3,11.2,158.9,41.7,15.9,22.8,105.5
8357,24.47,1.47,39.67,181.7,11.7,164.2,42.6,16.6,23.5,109.2
8358,25.4,1.53,40.21,186.6,11.9,169.1,43.5,17.1,24.5,111.1
8359,27.63,1.64,43.81,202.2,12.8,184.3,47.8,18.3,26.8,121.7
8360,29.57,1.81,46.95,217.3,14.0,198.4,52.0,19.6,28.8,129.7
8361,30.82,1.85,48.52,222.5,14.5,203.6,53.3,20.7,29.8,136.1
8362,30.44,1.84,48.06,224.0,13.9,201.6,52.7,20.3,29.1,132.7
8363,30.54,1.83,49.9,224.3,14.3,205.2,53.9,20.7,29.5,136.2
8364,31.31,1.84,50.09,229.3,14.6,207.2,54.6,20.7,30.3,135.1
8365,30.72,1.83,48.87,226.7,14.2,203.1,53.0,20.3,29.2,134.3
8366,29.5,1.78,47.81,217.3,13.7,197.5,51.9,19.7,29.0,129.3
8367,28.74,1.75,46.96,212.0,13.7,193.7,50.1,19.4,27.8,126.5
8368,28.58,1.71,46.83,212.9,13.3,192.3,50.6,19.2,27.9,127.9
8369,29.55,1.77,47.58,216.0,13.9,197.3,51.8,19.6,28.9,129.4
8370,33.16,2.01,52.73,244.1,15.5,221.7,57.6,22.2,31.8,146.0
8371,33.47,1.98,53.21,244.9,15.7,221.4,58.2,21.8,31.9,145.3
8372,31.85,1.93,51.64,235.5,15.1,214.4,55.7,21.6,31.1,143.4
8373,30.37,1.82,49.26,223.6,14.3,202.4,53.0,20.5,29.1,134.1
8374,29.68,1.75,47.36,219.3,14.0,197.5,51.4,19.6,28.6,131.2
8375,27.93,1.67,44.76,205.6,12.8,184.7,48.1,18.4,26.4,121.5
8376,25.93,1.58,41.73,187.9,12.2,173.3,45.4,17.3,25.5,113.1
8377,24.99,1.46,39.91,179.4,11.5,164.5,42.6,16.5,23.9,109.4
8378,24.12,1.43,38.67,176.6,11.2,159.9,41.6,16.0,23.3,106.2
8379,23.27,1.43,37.24,171.5,11.1,156.9,41.1,15.6,22.7,103.3
8380,24.05,1.45,38.83,178.2,11.1,160.2,41.6,16.0,23.4,106.0
8381,24.38,1.48,39.89,179.9,11.4,164.6,43.4,16.5,23.8,107.0
8382,25.11,1.48,40.32,180.4,11.8,166.5,43.0,16.7,24.1,109.2
8383,26.4,1.6,42.1,192.0,12.2,175.5,45.0,17.7,25.2,114.5
8384,28.4,1.7,44.77,205.8,13.2,188.0,49.1,18.7,27.5,125.1
8385,28.82,1.77,46.45,212.8,13.7,194.4,50.6,19.2,27.9,130.2
8386,29.59,1.79,47.53,218.8,13.8,197.7,51.3,19.8,28.7,128.6
8387,30.16,1.84,48.05,221.8,13.9,201.5,51.8,20.0,29.0,131.1
8388,30.2,1.84,48.76,224.9,14.1,201.7,51.7,20.2,29.1,133.4
8389,29.16,1.75,47.2,216.1,13.8,194.6,49.9,19.7,28.4,127.1
8390,27.71,1.68,44.96,200.5,13.1,184.9,48.2,18.6,27.1,122.7
8391,27.16,1.63,43.6,197.0,12.5,181.1,46.9,18.1,26.0,118.9
8392,27.27,1.63,42.61,200.6,12.4,179.6,46.7,18.0,25.9,119.3
8393,28.51,1.7,45.49,203.7,13.0,187.9,49.4,19.1,27.2,124.5
8394,32.44,1.96,52.04,239.1,15.1,215.9,55.3,21.8,31.2,141.9
8395,33.21,1.98,53.17,242.8,15.4,219.5,56.3,22.1,31.4,146.6
8396,32.43,1.98,51.39,238.9,15.3,217.3,56.7,21.5,31.7,142.4
8397,30.34,1.84,49.09,222.1,14.2,204.5,53.1,20.4,29.3,136.1
8398,29.38,1.78,47.24,217.7,14.0,198.5,51.5,19.8,29.1,132.5
8399,27.68,1.68,44.11,200.6,12.9,184.8,48.4,18.5,26.7,121.5
8400,25.83,1.51,40.7,190.6,11.9,170.8,44.1,16.9,24.9,111.9
8401,24.82,1.49,39.42,179.6,11.5,163.8,42.7,16.4,23.7,108.8
8402,23.85,1.44,37.64,174.1,11.0,159.1,41.3,16.1,23.2,104.0
8403,23.36,1.41,38.15,170.6,11.1,157.0,40.7,15.6,22.8,103.2
8404,24.3,1.44,38.93,177.0,11.2,161.2,42.5,16.2,23.1,106.5
8405,27.05,1.65,43.13,198.8,12.6,180.2,46.6,17.9,25.9,119.8
8406,29.53,1.78,47.94,218.5,13.7,198.9,52.2,19.7,28.9,131.2
8407,32.19,1.94,50.66,231.8,15.1,213.2,56.1,21.1,31.0,141.7
8408,33.96,2.07,55.02,252.5,15.8,227.2,59.4,22.5,33.3,151.1
8409,35.11,2.13,56.61,257.6,16.4,233.5,60.8,23.6,33.9,155.4
8410,36.12,2.17,57.39,262.6,16.7,237.7,62.5,23.8,34.7,156.5
8411,36.88,2.18,57.65,268.5,17.2,242.8,62.9,24.5,35.3,162.2
8412,36.35,2.19,58.31,272.5,17.4,245.0,63.7,24.1,35.6,161.2
8413,36.6,2.16,58.55,268.5,17.2,243.4,62.7,24.4,34.9,162.0
8414,35.48,2.19,57.8,264.8,17.0,240.0,63.2,24.1,35.2,158.6
8415,35.12,2.11,56.87,255.8,16.6,234.7,61.4,23.5,33.7,157.1
8416,33.74,2.02,54.57,250.2,15.7,225.9,59.2,22.9,33.1,150.6
8417,33.94,2.02,53.82,248.4,15.9,224.1,57.5,22.1,32.5,147.0
8418,36.84,2.23,58.53,265.4,17.3,244.7,63.2,24.8,35.8,159.6
8419,36.22,2.19,57.71,268.1,16.9,241.4,63.3,24.5,34.7,158.9
8420,34.33,2.06,54.48,249.1,16.2,229.4,59.4,22.8,33.5,151.1
8421,31.76,1.89,51.1,235.8,15.0,213.4,55.7,21.2,30.8,140.8
8422,30.1,1.8,49.08,224.6,14.0,202.0,51.9,19.9,29.2,135.2
8423,28.07,1.7,44.68,207.4,13.1,186.7,49.1,18.7,26.9,123.3
8424,25.92,1.53,40.98,187.6,12.2,172.2,44.3,17.4,25.0,113.6
8425,24.74,1.49,38.71,178.3,11.5,163.5,42.3,16.5,23.6,106.6
8426,24.38,1.45,38.48,175.6,11.3,160.8,41.3,16.0,23.5,106.6
8427,23.84,1.42,37.9,174.4,10.9,158.6,41.8,15.8,23.1,105.2
8428,24.61,1.48,38.91,179.8,11.3,163.1,42.1,16.5,23.3,106.5
8429,27.55,1.63,43.98,203.5,12.7,183.3,48.0,18.1,27.0,120.4
8430,29.7,1.83,47.42,217.9,14.1,200.0,51.5,20.3,29.0,132.5
8431,32.11,1.96,52.29,238.4,15.2,215.0,55.4,21.5,31.1,139.9
8432,33.32,2.04,53.12,242.2,15.6,223.1,58.7,22.4,32.7,147.3
8433,34.44,2.11,56.05,256.5,16.4,231.5,60.2,23.0,33.1,153.9
8434,34.99,2.1,55.95,254.2,16.4,234.5,60.7,23.7,34.5,154.9
8435,35.95,2.1,57.18,256.2,16.5,236.3,60.7,23.8,34.4,156.9
8436,35.84,2.17,58.08,265.9,17.0,240.3,63.3,23.7,34.9,160.2
8437,35.38,2.14,56.58,256.3,16.3,236.0,61.1,23.9,34.4,155.3
8438,35.29,2.08,55.64,252.2,16.3,232.1,60.1,23.5,33.9,152.5
8439,34.06,2.05,55.82,250.0,16.0,229.3,59.4,23.0,33.4,153.1
8440,32.54,1.95,52.21,241.1,15.3,219.2,56.7,21.8,32.2,144.9
8441,32.72,1.96,53.14,238.7,15.5,219.0,56.1,21.9,32.2,142.7
8442,36.14,2.15,58.82,266.3,17.1,241.8,62.7,23.9,34.6,160.2
8443,35.74,2.16,57.38,265.4,17.0,239.4,63.2,24.0,34.2,155.8
8444,34.94,2.05,55.26,252.7,16.2,229.7,60.6,23.0,33.2,153.1
8445,31.55,1.89,49.64,233.0,14.7,209.9,53.8,20.8,30.6,139.7
8446,30.1,1.8,47.45,221.5,13.8,198.4,50.9,19.9,28.5,131.4
8447,27.96,1.65,44.24,200.9,12.8,184.0,47.5,18.4,26.8,122.6
8448,25.63,1.56,40.56,187.0,12.1,171.1,45.0,16.9,24.6,111.5
8449,26.85,1.62,43.61,197.4,12.7,179.1,46.0,17.8,25.7,117.1
8450,26.17,1.59,42.58,192.3,12.4,175.7,46.1,17.5,25.2,114.7
8451,25.12,1.53,40.7,184.1,12.0,169.7,43.6,16.8,25.0,113.4
8452,25.9,1.52,40.95,191.0,12.1,171.4,44.2,17.2,25.1,112.1
8453,28.11,1.66,44.64,202.2,12.8,185.4,48.5,18.3,26.7,122.6
8454,29.33,1.78,46.68,216.6,14.0,196.7,50.4,19.5,28.1,131.2
8455,31.02,1.89,49.7,232.0,14.7,209.0,55.0,20.9,30.1,139.5
8456,31.15,1.89,50.85,233.1,14.8,208.8,54.8,21.1,30.3,138.8
8457,32.32,1.94,50.42,232.0,14.9,213.2,55.2,21.1,31.0,139.3
8458,32.48,1.96,51.26,242.0,15.1,216.8,56.2,21.6,31.7,144.1
8459,34.13,2.03,54.71,245.7,15.8,225.9,58.2,22.7,33.1,149.0
8460,34.32,2.04,55.13,252.8,16.1,229.6,60.3,23.1,33.4,153.0
8461,35.34,2.11,56.56,259.3,16.6,235.7,61.8,23.8,33.8,156.5
8462,34.13,2.03,54.83,252.6,16.0,228.5,58.6,22.6,32.7,149.3
8463,33.05,2.03,53.7,242.7,15.6,223.6,58.1,22.3,32.2,145.4
8464,32.19,1.93,51.77,236.9,15.4,217.4,56.5,21.7,31.8,144.8
8465,32.88,1.98,52.49,243.0,15.4,219.5,57.6,21.7,31.7,145.6
8466,36.32,2.15,57.55,263.3,17.0,241.4,62.6,24.4,34.5,158.3
8467,35.9,2.14,57.49,268.6,17.0,240.9,63.4,24.3,34.5,161.4
8468,34.44,2.05,55.12,251.9,16.2,229.8,59.2,22.7,33.1,150.5
8469,32.31,1.92,51.43,234.3,15.1,214.5,56.4,21.6,31.5,140.3
8470,30.44,1.84,49.11,227.0,14.4,204.8,53.3,20.5,29.4,133.2
8471,28.38,1.74,45.93,212.3,13.3,191.5,49.7,19.2,27.6,125.5
8472,25.78,1.57,41.97,193.2,12.3,174.2,45.2,17.4,24.9,113.2
8473,25.32,1.52,40.59,186.3,11.8,167.8,43.2,16.6,24.4,110.8
8474,24.53,1.45,39.69,178.6,11.6,163.4,42.2,16.5,23.6,108.5
8475,24.29,1.45,38.64,176.8,11.5,162.8,42.6,16.1,23.3,106.3
8476,26.41,1.62,42.34,197.2,12.5,178.5,46.1,17.7,26.2,118.5
8477,29.47,1.77,46.43,213.5,13.9,195.2,51.2,19.3,28.5,129.8
8478,32.27,1.92,51.32,232.1,14.9,212.1,55.3,21.3,30.6,138.2
8479,34.0,2.04,53.54,244.5,15.5,223.6,57.5,22.4,32.5,148.2
8480,34.72,2.13,55.57,260.6,16.3,233.5,60.8,23.0,33.4,153.2
8481,34.73,2.13,56.83,258.6,16.2,234.9,61.1,23.8,34.2,157.3
8482,35.33,2.12,56.78,264.1,16.7,238.2,61.6,24.0,34.1,155.4
8483,32.5,1.96,52.6,243.6,15.5,218.2,55.9,21.9,31.9,144.9
8484,32.68,2.0,53.45,239.3,15.3,219.9,56.6,21.8,32.3,144.4
8485,32.63,1.96,51.78,243.6,15.3,218.6,56.1,21.9,31.3,143.5
8486,32.3,1.94,51.13,238.2,15.2,215.5,56.2,21.3,31.6,144.1
8487,30.71,1.88,50.32,231.6,14.6,207.7,53.3,20.5,29.8,136.7
8488,30.05,1.79,48.96,220.2,14.0,201.4,52.1,20.4,29.6,131.1
8489,31.08,1.86,49.16,226.6,14.5,204.2,52.5,20.3,29.7,133.1
8490,35.54,2.15,57.86,266.3,16.6,240.3,62.6,24.0,35.3,158.3
8491,35.66,2.13,56.42,266.1,16.7,238.6,61.9,24.1,34.2,158.5
8492,33.79,2.06,54.45,252.7,16.2,228.1,59.5,22.7,33.3,151.3
8493,31.51,1.92,51.01,229.7,14.8,210.1,54.1,21.2,30.9,137.5
8494,30.44,1.81,47.79,223.6,14.1,201.1,52.2,20.0,29.4,132.7
8495,28.31,1.69,45.12,206.6,13.0,186.6,48.0,18.6,26.8,124.9
8496,25.46,1.56,40.67,188.5,11.9,171.7,45.3,17.1,25.1,112.2
8497,24.35,1.46,38.81,177.7,11.3,162.7,42.8,16.5,23.8,106.6
8498,23.76,1.4,37.77,171.1,11.0,157.2,40.5,15.5,22.6,104.4
8499,23.51,1.4,38.13,170.9,11.0,156.9,41.1,15.6,22.9,103.7
8500,24.13,1.46,38.43,179.9,11.3,161.6,41.7,16.2,23.7,107.0
8501,26.47,1.62,42.65,193.9,12.4,178.4,46.4,17.8,25.8,117.5
8502,28.76,1.76,46.75,211.6,13.5,193.5,49.7,19.3,28.0,129.0
8503,31.03,1.89,49.52,226.4,14.8,208.9,54.1,21.1,29.9,139.7
8504,32.72,1.99,52.65,243.9,15.6,221.4,57.6,22.4,32.6,147.8
8505,34.23,2.05,53.6,250.7,15.7,225.7,58.1,22.8,32.3,148.9
8506,34.54,2.07,55.74,254.6,15.8,228.9,60.1,22.8,32.9,151.2
8507,34.91,2.09,55.96,256.2,16.4,233.1,61.4,23.0,33.8,154.9
8508,35.49,2.09,56.31,256.6,16.6,234.6,61.4,23.7,34.2,152.6
8509,34.09,2.04,54.59,252.1,16.0,229.7,59.5,23.2,33.8,152.5
8510,33.94,2.02,54.68,250.2,15.9,226.9,59.8,22.8,33.2,151.9
8511,33.73,2.03,53.38,245.0,15.8,222.8,58.2,22.5,32.3,145.4
8512,32.63,1.96,51.33,237.3,15.1,216.1,56.7,21.8,31.5,140.8
8513,32.75,1.95,52.03,242.9,15.2,218.5,56.0,21.5,31.5,145.2
8514,36.49,2.16,56.98,266.5,16.7,240.3,61.8,23.8,34.7,159.2
8515,35.44,2.13,57.42,260.6,16.4,238.3,62.4,24.1,35.0,157.8
8516,33.81,2.06,53.79,251.6,16.0,226.3,58.1,22.7,32.7,151.6
8517,31.04,1.88,50.23,229.6,14.8,209.8,55.1,21.3,30.4,138.5
8518,29.9,1.83,49.2,219.5,13.9,202.0,52.6,20.2,29.6,132.4
8519,27.94,1.67,45.33,206.4,13.0,187.7,48.4,18.6,27.1,123.0
8520,26.3,1.57,41.4,188.6,12.3,173.8,45.3,17.4,24.9,115.4
8521,24.81,1.5,39.07,178.9,11.5,164.2,42.4,16.6,24.1,107.1
8522,23.73,1.4,37.52,174.3,11.0,157.7,40.9,15.6,22.7,104.8
8523,23.32,1.4,36.81,171.9,10.8,155.6,40.3,15.4,22.6,103.8
8524,23.27,1.43,38.29,172.1,11.0,157.4,41.2,15.8,23.2,102.8
8525,24.63,1.5,38.98,178.3,11.4,164.3,42.4,16.6,24.0,109.9
8526,25.73,1.56,40.99,191.0,12.0,171.6,44.6,17.4,25.2,114.1
8527,26.98,1.63,43.43,201.8,12.7,182.0,47.9,18.3,26.2,118.8
8528,29.16,1.73,46.57,213.5,13.5,194.9,50.5,19.7,28.3,128.1
8529,30.79,1.82,49.23,226.7,14.4,203.7,52.2,20.1,29.7,133.2
8530,30.88,1.86,50.09,227.3,14.5,205.9,54.1,20.8,29.4,134.7
8531,30.94,1.88,49.72,229.7,14.4,208.2,54.8,20.8,30.4,137.4
8532,31.65,1.87,50.04,233.3,14.7,209.1,54.6,20.9,30.6,139.3
8533,30.83,1.81,49.44,220.9,14.3,203.1,52.5,20.6,29.3,134.4
8534,29.7,1.78,47.66,217.0,13.9,197.7,51.3,20.0,29.0,130.4
8535,28.99,1.75,46.29,214.5,13.8,194.1,50.0,19.3,28.3,129.1
8536,28.78,1.75,45.8,210.0,13.5,193.1,50.0,19.5,28.3,126.4
8537,29.37,1.76,46.96,219.3,13.9,197.9,51.4,19.8,28.8,131.2
8538,32.85,1.96,53.22,245.2,15.6,220.6,57.5,21.8,31.5,147.5
8539,33.42,1.98,52.77,247.3,15.6,222.0,57.8,22.3,31.9,144.5
8540,31.65,1.91,51.88,237.4,15.0,213.9,56.3,21.5,30.7,143.0
8541,30.41,1.82,48.42,224.9,14.2,202.9,52.7,20.5,29.5,135.2
8542,29.57,1.79,46.67,219.3,13.7,196.6,51.5,19.5,28.7,129.9
8543,28.01,1.67,44.4,202.0,12.9,184.9,48.0,18.7,27.2,122.7
8544,25.34,1.55,41.68,187.2,12.1,171.2,44.7,17.0,25.2,113.1
8545,24.59,1.45,38.73,180.5,11.2,162.5,42.8,16.5,23.4,106.6
8546,23.88,1.41,37.23,170.6,11.1,157.3,40.6,15.9,23.1,104.8
8547,23.58,1.37,36.84,168.8,10.9,155.0,40.0,15.6,22.4,101.4
8548,23.67,1.39,37.77,171.3,11.0,156.6,40.6,15.5,22.6,104.4
8549,23.71,1.42,37.78,173.3,11.2,159.3,41.5,15.9,23.3,106.3
8550,24.19,1.43,38.21,177.0,11.1,159.4,41.0,15.8,23.0,104.6
8551,25.66,1.53,40.24,185.3,12.0,168.9,43.8,16.9,24.2,111.5
8552,27.55,1.63,44.06,200.4,12.6,182.2,47.9,18.2,26.2,121.3
8553,28.72,1.71,46.11,209.4,13.1,189.3,49.7,18.7,27.3,126.0
8554,28.73,1.74,46.73,214.7,13.5,193.0,50.0,19.5,28.2,128.0
8555,30.02,1.77,47.83,220.1,13.8,197.5,51.0,19.6,28.3,129.5
8556,30.19,1.77,47.88,218.4,13.8,198.4,52.0,19.9,28.9,130.2
8557,28.79,1.73,45.95,212.5,13.3,190.8,49.6,19.1,27.8,125.2
8558,28.06,1.67,44.83,206.0,13.1,184.8,47.6,18.7,26.4,120.6
8559,26.79,1.63,43.11,196.7,12.7,180.1,47.3,17.8,25.8,117.9
8560,26.73,1.61,42.56,196.8,12.5,178.2,47.0,17.8,26.0,116.1
8561,27.82,1.64,44.62,204.0,12.8,184.7,47.5,18.7,26.7,121.1
8562,31.66,1.92,51.4,234.2,14.8,211.5,54.3,20.9,30.8,138.2
8563,31.91,1.9,50.48,231.5,14.6,211.6,54.4,21.2,30.3,138.6
8564,30.73,1.87,50.04,229.6,14.5,207.0,53.2,20.6,30.4,136.4
8565,29.85,1.76,47.89,219.3,13.9,196.9,51.1,19.8,28.6,129.8
8566,29.34,1.74,46.7,212.4,13.6,192.9,50.9,19.4,28.1,126.0
8567,27.68,1.63,43.36,200.8,12.9,181.8,47.2,18.3,26.1,118.9
8568,24.82,1.49,39.79,186.2,11.6,167.1,43.7,16.9,24.4,109.3
8569,24.05,1.44,39.03,177.2,11.3,161.2,41.7,15.9,23.5,106.5
8570,23.02,1.36,37.0,169.9,10.6,153.6,39.6,15.3,22.1,102.1
8571,23.02,1.36,36.75,168.5,10.6,153.0,39.8,15.2,22.4,99.9
8572,23.63,1.4,37.78,172.6,11.1,157.3,40.5,15.7,22.7,103.0
8573,24.88,1.47,39.21,181.1,11.6,165.4,42.6,16.4,24.0,109.2
8574,25.91,1.55,41.17,189.3,12.0,171.3,44.8,17.1,24.8,113.4
8575,27.63,1.67,44.52,206.4,13.2,186.8,48.4,18.5,26.7,123.7
8576,30.59,1.88,50.09,226.6,14.4,206.4,53.4,20.7,29.7,136.7
8577,32.39,1.89,51.73,233.2,14.9,213.1,55.3,21.2,30.6,139.7
8578,32.06,1.92,51.14,235.2,15.2,215.9,56.0,21.8,31.5,144.6
8579,32.54,1.99,52.5,242.5,15.3,218.8,57.4,22.2,31.9,142.9
8580,33.31,1.95,52.86,238.0,15.1,218.9,57.6,21.8,31.5,145.9
8581,32.1,1.94,51.52,235.2,15.1,213.0,55.5,21.6,31.1,141.9
8582,31.47,1.92,50.71,229.4,14.8,209.8,54.0,21.2,30.7,138.4
8583,30.97,1.83,49.32,229.7,14.3,206.3,53.0,20.8,30.3,136.8
8584,30.29,1.86,48.2,222.9,14.2,203.8,53.8,20.4,29.7,135.6
8585,31.58,1.9,49.75,228.2,14.8,209.6,54.6,21.2,30.6,137.5
8586,34.72,2.07,55.75,257.4,16.4,231.8,59.8,23.4,33.4,154.9
8587,33.97,2.02,54.97,247.8,16.1,226.3,58.7,22.8,32.6,151.4
8588,31.49,1.87,50.71,228.0,14.6,209.1,54.8,20.6,30.7,139.3
8589,28.92,1.7,46.28,209.3,13.4,191.7,50.1,19.1,27.5,124.9
8590,28.08,1.69,45.63,207.1,13.3,188.9,48.8,18.9,27.3,125.9
8591,26.61,1.6,43.39,197.1,12.4,179.2,46.0,17.9,25.8,117.7
8592,24.95,1.52,40.72,183.9,11.8,167.3,43.1,16.6,24.6,110.5
8593,24.37,1.47,38.51,179.4,11.5,162.0,42.0,16.4,23.8,106.6
8594,24.12,1.42,38.2,174.6,11.2,158.4,41.0,15.7,23.3,103.9
8595,23.07,1.39,37.19,169.8,10.7,154.3,40.0,15.2,22.4,102.4
8596,22.75,1.35,35.88,165.3,10.5,151.6,39.8,15.3,21.8,99.4
8597,22.72,1.35,35.85,165.3,10.5,150.9,39.3,15.0,21.8,100.0
8598,22.42,1.33,35.04,163.5,10.2,147.7,38.1,14.7,21.3,98.7
8599,23.35,1.38,36.54,167.9,10.7,153.4,39.9,15.4,22.4,100.4
8600,24.69,1.46,39.33,182.3,11.5,164.1,42.7,16.5,23.9,109.2
8601,25.38,1.55,41.22,191.0,12.0,171.4,43.9,17.2,25.1,112.7
8602,26.2,1.61,42.03,193.3,12.3,176.6,46.0,17.8,25.3,116.8
8603,27.45,1.61,42.99,199.2,12.8,181.2,46.5,18.0,26.0,118.5
8604,27.64,1.65,44.45,198.5,12.8,182.9,47.4,18.4,26.3,119.2
8605,25.95,1.57,41.67,189.7,12.4,174.6,45.9,17.6,25.2,114.0
8606,24.7,1.47,39.65,184.4,11.6,165.5,42.8,16.4,24.0,109.6
8607,23.78,1.47,38.21,177.9,11.2,160.8,41.5,16.1,23.5,106.1
8608,24.28,1.46,38.53,174.6,11.2,161.1,41.8,16.2,23.5,107.1
8609,25.31,1.53,39.76,182.4,11.9,167.9,43.7,16.6,24.2,111.0
8610,29.35,1.73,46.82,213.5,13.4,193.1,50.7,19.3,28.3,126.1
8611,29.76,1.78,47.92,217.4,13.9,197.4,51.1,19.7,28.3,130.6
8612,29.05,1.75,47.41,215.2,13.9,196.1,50.7,19.6,28.3,130.6
8613,28.38,1.72,45.46,209.1,13.4,189.4,49.5,19.1,27.1,126.3
8614,27.7,1.65,44.35,202.8,13.1,184.6,47.7,18.2,27.1,122.1
8615,25.61,1.53,41.42,189.8,12.0,171.8,44.8,17.4,24.8,112.0
8616,24.29,1.44,39.3,178.5,11.3,161.9,41.5,16.4,23.5,105.8
8617,22.92,1.37,36.05,166.3,10.5,151.4,39.4,15.3,21.7,99.5
8618,22.49,1.35,35.54,163.1,10.4,148.1,38.7,14.9,21.3,98.5
8619,22.29,1.34,35.01,161.7,10.4,146.9,37.7,14.9,21.2,96.6
8620,22.5,1.34,35.81,165.2,10.6,148.9,38.7,14.7,21.8,99.0
8621,23.85,1.41,37.8,175.1,10.9,157.1,41.4,15.8,22.6,105.0
8622,25.03,1.52,39.9,182.4,11.6,166.9,43.6,16.8,24.4,109.9
8623,28.2,1.69,44.29,206.0,13.2,187.1,48.3,18.7,27.5,123.0
8624,31.46,1.89,49.95,231.2,14.6,208.6,53.6,20.6,30.1,136.3
